965	1073
1024	282
1024	380
1024	471
1024	965
1024	1073
1073	282
1073	380
1073	471
1073	965
1073	1024
144	254
144	817
144	820
144	832
144	1061
254	144
254	817
254	820
254	832
254	1061
817	144
817	254
817	820
817	832
817	1061
820	144
820	254
820	817
820	832
820	1061
832	144
832	254
832	817
832	820
832	1061
1061	144
1061	254
1061	817
1061	820
1061	832
413	441
413	522
413	1002
413	1061
413	1139
441	413
441	522
441	1002
441	1061
441	1139
522	413
522	441
522	1002
522	1061
522	1139
1002	413
1002	441
1002	522
1002	1061
1002	1139
1061	413
1061	441
1061	522
1061	1002
1061	1139
1139	413
1139	441
1139	522
1139	1002
1139	1061
144	254
144	817
144	820
144	832
144	1061
254	144
254	817
254	820
254	832
254	1061
817	144
817	254
817	820
817	832
817	1061
820	144
820	254
820	817
820	832
820	1061
832	144
832	254
832	817
832	820
832	1061
1061	144
1061	254
1061	817
1061	820
1061	832
413	441
413	522
413	1002
413	1061
413	1139
441	413
441	522
441	1002
441	1061
441	1139
522	413
522	441
522	1002
522	1061
522	1139
1002	413
1002	441
1002	522
1002	1061
1002	1139
1061	413
1061	441
1061	522
1061	1002
1061	1139
1139	413
1139	441
1139	522
1139	1002
1139	1061
144	254
144	817
144	820
144	832
144	1061
254	144
254	817
254	820
254	832
254	1061
817	144
817	254
817	820
817	832
817	1061
820	144
820	254
820	817
820	832
820	1061
832	144
832	254
832	817
832	820
832	1061
1061	144
1061	254
1061	817
1061	820
1061	832
413	441
413	522
413	1002
413	1061
413	1139
441	413
441	522
441	1002
441	1061
441	1139
522	413
522	441
522	1002
522	1061
522	1139
1002	413
1002	441
1002	522
1002	1061
1002	1139
1061	413
1061	441
1061	522
1061	1002
1061	1139
1139	413
1139	441
1139	522
1139	1002
1139	1061
144	254
144	817
144	820
144	832
144	1061
254	144
254	817
254	820
254	832
254	1061
817	144
817	254
817	820
817	832
817	1061
820	144
820	254
820	817
820	832
820	1061
832	144
832	254
832	817
832	820
832	1061
1061	144
1061	254
1061	817
1061	820
1061	832
413	441
413	522
413	1002
413	1061
413	1139
441	413
441	522
441	1002
441	1061
441	1139
522	413
522	441
522	1002
522	1061
522	1139
1002	413
1002	441
1002	522
1002	1061
1002	1139
1061	413
1061	441
1061	522
1061	1002
1061	1139
1139	413
1139	441
1139	522
1139	1002
1139	1061
169	619
169	645
169	820
169	1002
169	1025
619	169
619	645
619	820
619	1002
619	1025
645	169
645	619
645	820
645	1002
645	1025
820	169
820	619
820	645
820	1002
820	1025
1002	169
1002	619
1002	645
1002	820
1002	1025
1025	169
1025	619
1025	645
1025	820
1025	1002
22	380
22	469
22	771
22	807
22	1002
380	22
380	469
380	771
380	807
380	1002
469	22
469	380
469	771
469	807
469	1002
771	22
771	380
771	469
771	807
771	1002
807	22
807	380
807	469
807	771
807	1002
1002	22
1002	380
1002	469
1002	771
1002	807
169	619
169	645
169	820
169	1002
169	1025
619	169
619	645
619	820
619	1002
619	1025
645	169
645	619
645	820
645	1002
645	1025
820	169
820	619
820	645
820	1002
820	1025
1002	169
1002	619
1002	645
1002	820
1002	1025
1025	169
1025	619
1025	645
1025	820
1025	1002
22	380
22	469
22	771
22	807
22	1002
380	22
380	469
380	771
380	807
380	1002
469	22
469	380
469	771
469	807
469	1002
771	22
771	380
771	469
771	807
771	1002
807	22
807	380
807	469
807	771
807	1002
1002	22
1002	380
1002	469
1002	771
1002	807
169	619
169	645
169	820
169	1002
169	1025
619	169
619	645
619	820
619	1002
619	1025
645	169
645	619
645	820
645	1002
645	1025
820	169
820	619
820	645
820	1002
820	1025
1002	169
1002	619
1002	645
1002	820
1002	1025
1025	169
1025	619
1025	645
1025	820
1025	1002
22	380
22	469
22	771
22	807
22	1002
380	22
380	469
380	771
380	807
380	1002
469	22
469	380
469	771
469	807
469	1002
771	22
771	380
771	469
771	807
771	1002
807	22
807	380
807	469
807	771
807	1002
1002	22
1002	380
1002	469
1002	771
1002	807
169	619
169	645
169	820
169	1002
169	1025
619	169
619	645
619	820
619	1002
619	1025
645	169
645	619
645	820
645	1002
645	1025
820	169
820	619
820	645
820	1002
820	1025
1002	169
1002	619
1002	645
1002	820
1002	1025
1025	169
1025	619
1025	645
1025	820
1025	1002
22	380
22	469
22	771
22	807
22	1002
380	22
380	469
380	771
380	807
380	1002
469	22
469	380
469	771
469	807
469	1002
771	22
771	380
771	469
771	807
771	1002
807	22
807	380
807	469
807	771
807	1002
1002	22
1002	380
1002	469
1002	771
1002	807
282	380
282	471
282	965
282	1024
282	1073
380	282
380	471
380	965
380	1024
380	1073
471	282
471	380
471	965
471	1024
471	1073
965	282
965	380
965	471
965	1024
965	1073
1024	282
1024	380
1024	471
1024	965
1024	1073
1073	282
1073	380
1073	471
1073	965
1073	1024
22	469
22	522
22	771
22	956
22	1002
469	22
469	522
469	771
469	956
469	1002
522	22
522	469
522	771
522	956
522	1002
771	22
771	469
771	522
771	956
771	1002
956	22
956	469
956	522
956	771
956	1002
1002	22
1002	469
1002	522
1002	771
1002	956
282	380
282	471
282	965
282	1024
282	1073
380	282
380	471
380	965
380	1024
380	1073
471	282
471	380
471	965
471	1024
471	1073
965	282
965	380
965	471
965	1024
965	1073
1024	282
1024	380
1024	471
1024	965
1024	1073
1073	282
1073	380
1073	471
1073	965
1073	1024
22	469
22	522
22	771
22	956
22	1002
469	22
469	522
469	771
469	956
469	1002
522	22
522	469
522	771
522	956
522	1002
771	22
771	469
771	522
771	956
771	1002
956	22
956	469
956	522
956	771
956	1002
1002	22
1002	469
1002	522
1002	771
1002	956
282	380
282	471
282	965
282	1024
282	1073
380	282
380	471
380	965
380	1024
380	1073
471	282
471	380
471	965
471	1024
471	1073
965	282
965	380
965	471
965	1024
965	1073
1024	282
1024	380
1024	471
1024	965
1024	1073
1073	282
1073	380
1073	471
1073	965
1073	1024
22	469
22	522
22	771
22	956
22	1002
469	22
469	522
469	771
469	956
469	1002
522	22
522	469
522	771
522	956
522	1002
771	22
771	469
771	522
771	956
771	1002
956	22
956	469
956	522
956	771
956	1002
1002	22
1002	469
1002	522
1002	771
1002	956
187	413
187	470
187	522
187	1024
187	1073
413	187
413	470
413	522
413	1024
413	1073
470	187
470	413
470	522
470	1024
470	1073
522	187
522	413
522	470
522	1024
522	1073
1024	187
1024	413
1024	470
1024	522
1024	1073
1073	187
1073	413
1073	470
1073	522
1073	1024
257	380
257	469
257	771
257	772
257	820
380	257
380	469
380	771
380	772
380	820
469	257
469	380
469	771
469	772
469	820
771	257
771	380
771	469
771	772
771	820
772	257
772	380
772	469
772	771
772	820
820	257
820	380
820	469
820	771
820	772
187	413
187	470
187	522
187	1024
187	1073
413	187
413	470
413	522
413	1024
413	1073
470	187
470	413
470	522
470	1024
470	1073
522	187
522	413
522	470
522	1024
522	1073
1024	187
1024	413
1024	470
1024	522
1024	1073
1073	187
1073	413
1073	470
1073	522
1073	1024
257	380
257	469
257	771
257	772
257	820
380	257
380	469
380	771
380	772
380	820
469	257
469	380
469	771
469	772
469	820
771	257
771	380
771	469
771	772
771	820
772	257
772	380
772	469
772	771
772	820
820	257
820	380
820	469
820	771
820	772
187	413
187	470
187	522
187	1024
187	1073
413	187
413	470
413	522
413	1024
413	1073
470	187
470	413
470	522
470	1024
470	1073
522	187
522	413
522	470
522	1024
522	1073
1024	187
1024	413
1024	470
1024	522
1024	1073
1073	187
1073	413
1073	470
1073	522
1073	1024
257	380
257	469
257	771
257	772
257	820
380	257
380	469
380	771
380	772
380	820
469	257
469	380
469	771
469	772
469	820
771	257
771	380
771	469
771	772
771	820
772	257
772	380
772	469
772	771
772	820
820	257
820	380
820	469
820	771
820	772
180	282
180	380
180	469
180	820
180	1061
282	180
282	380
282	469
282	820
282	1061
380	180
380	282
380	469
380	820
380	1061
469	180
469	282
469	380
469	820
469	1061
820	180
820	282
820	380
820	469
820	1061
1061	180
1061	282
1061	380
1061	469
1061	820
176	257
176	807
176	965
176	1105
176	1140
257	176
257	807
257	965
257	1105
257	1140
807	176
807	257
807	965
807	1105
807	1140
965	176
965	257
965	807
965	1105
965	1140
1105	176
1105	257
1105	807
1105	965
1105	1140
1140	176
1140	257
1140	807
1140	965
1140	1105
180	282
180	380
180	469
180	820
180	1061
282	180
282	380
282	469
282	820
282	1061
380	180
380	282
380	469
380	820
380	1061
469	180
469	282
469	380
469	820
469	1061
820	180
820	282
820	380
820	469
820	1061
1061	180
1061	282
1061	380
1061	469
1061	820
176	257
176	807
176	965
176	1105
176	1140
257	176
257	807
257	965
257	1105
257	1140
807	176
807	257
807	965
807	1105
807	1140
965	176
965	257
965	807
965	1105
965	1140
1105	176
1105	257
1105	807
1105	965
1105	1140
1140	176
1140	257
1140	807
1140	965
1140	1105
180	282
180	380
180	469
180	820
180	1061
282	180
282	380
282	469
282	820
282	1061
380	180
380	282
380	469
380	820
380	1061
469	180
469	282
469	380
469	820
469	1061
820	180
820	282
820	380
820	469
820	1061
1061	180
1061	282
1061	380
1061	469
1061	820
176	257
176	807
176	965
176	1105
176	1140
257	176
257	807
257	965
257	1105
257	1140
807	176
807	257
807	965
807	1105
807	1140
965	176
965	257
965	807
965	1105
965	1140
1105	176
1105	257
1105	807
1105	965
1105	1140
1140	176
1140	257
1140	807
1140	965
1140	1105
144	282
144	380
144	522
144	1002
144	1061
282	144
282	380
282	522
282	1002
282	1061
380	144
380	282
380	522
380	1002
380	1061
522	144
522	282
522	380
522	1002
522	1061
1002	144
1002	282
1002	380
1002	522
1002	1061
1061	144
1061	282
1061	380
1061	522
1061	1002
413	469
413	492
413	528
413	677
413	1002
469	413
469	492
469	528
469	677
469	1002
492	413
492	469
492	528
492	677
492	1002
528	413
528	469
528	492
528	677
528	1002
677	413
677	469
677	492
677	528
677	1002
1002	413
1002	469
1002	492
1002	528
1002	677
144	282
144	380
144	522
144	1002
144	1061
282	144
282	380
282	522
282	1002
282	1061
380	144
380	282
380	522
380	1002
380	1061
522	144
522	282
522	380
522	1002
522	1061
1002	144
1002	282
1002	380
1002	522
1002	1061
1061	144
1061	282
1061	380
1061	522
1061	1002
413	469
413	492
413	528
413	677
413	1002
469	413
469	492
469	528
469	677
469	1002
492	413
492	469
492	528
492	677
492	1002
528	413
528	469
528	492
528	677
528	1002
677	413
677	469
677	492
677	528
677	1002
1002	413
1002	469
1002	492
1002	528
1002	677
144	282
144	380
144	522
144	1002
144	1061
282	144
282	380
282	522
282	1002
282	1061
380	144
380	282
380	522
380	1002
380	1061
522	144
522	282
522	380
522	1002
522	1061
1002	144
1002	282
1002	380
1002	522
1002	1061
1061	144
1061	282
1061	380
1061	522
1061	1002
413	469
413	492
413	528
413	677
413	1002
469	413
469	492
469	528
469	677
469	1002
492	413
492	469
492	528
492	677
492	1002
528	413
528	469
528	492
528	677
528	1002
677	413
677	469
677	492
677	528
677	1002
1002	413
1002	469
1002	492
1002	528
1002	677
522	528
522	807
522	859
522	1002
522	1061
528	522
528	807
528	859
528	1002
528	1061
807	522
807	528
807	859
807	1002
807	1061
859	522
859	528
859	807
859	1002
859	1061
1002	522
1002	528
1002	807
1002	859
1002	1061
1061	522
1061	528
1061	807
1061	859
1061	1002
207	360
207	441
207	522
207	1052
207	1139
360	207
360	441
360	522
360	1052
360	1139
441	207
441	360
441	522
441	1052
441	1139
522	207
522	360
522	441
522	1052
522	1139
1052	207
1052	360
1052	441
1052	522
1052	1139
1139	207
1139	360
1139	441
1139	522
1139	1052
522	528
522	807
522	859
522	1002
522	1061
528	522
528	807
528	859
528	1002
528	1061
807	522
807	528
807	859
807	1002
807	1061
859	522
859	528
859	807
859	1002
859	1061
1002	522
1002	528
1002	807
1002	859
1002	1061
1061	522
1061	528
1061	807
1061	859
1061	1002
207	360
207	441
207	522
207	1052
207	1139
360	207
360	441
360	522
360	1052
360	1139
441	207
441	360
441	522
441	1052
441	1139
522	207
522	360
522	441
522	1052
522	1139
1052	207
1052	360
1052	441
1052	522
1052	1139
1139	207
1139	360
1139	441
1139	522
1139	1052
522	528
522	807
522	859
522	1002
522	1061
528	522
528	807
528	859
528	1002
528	1061
807	522
807	528
807	859
807	1002
807	1061
859	522
859	528
859	807
859	1002
859	1061
1002	522
1002	528
1002	807
1002	859
1002	1061
1061	522
1061	528
1061	807
1061	859
1061	1002
207	360
207	441
207	522
207	1052
207	1139
360	207
360	441
360	522
360	1052
360	1139
441	207
441	360
441	522
441	1052
441	1139
522	207
522	360
522	441
522	1052
522	1139
1052	207
1052	360
1052	441
1052	522
1052	1139
1139	207
1139	360
1139	441
1139	522
1139	1052
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
61	169
61	807
61	820
61	1025
61	1061
169	61
169	807
169	820
169	1025
169	1061
807	61
807	169
807	820
807	1025
807	1061
820	61
820	169
820	807
820	1025
820	1061
1025	61
1025	169
1025	807
1025	820
1025	1061
1061	61
1061	169
1061	807
1061	820
1061	1025
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
61	169
61	807
61	820
61	1025
61	1061
169	61
169	807
169	820
169	1025
169	1061
807	61
807	169
807	820
807	1025
807	1061
820	61
820	169
820	807
820	1025
820	1061
1025	61
1025	169
1025	807
1025	820
1025	1061
1061	61
1061	169
1061	807
1061	820
1061	1025
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
61	169
61	807
61	820
61	1025
61	1061
169	61
169	807
169	820
169	1025
169	1061
807	61
807	169
807	820
807	1025
807	1061
820	61
820	169
820	807
820	1025
820	1061
1025	61
1025	169
1025	807
1025	820
1025	1061
1061	61
1061	169
1061	807
1061	820
1061	1025
469	492
469	645
469	807
469	809
469	1002
492	469
492	645
492	807
492	809
492	1002
645	469
645	492
645	807
645	809
645	1002
807	469
807	492
807	645
807	809
807	1002
809	469
809	492
809	645
809	807
809	1002
1002	469
1002	492
1002	645
1002	807
1002	809
144	355
144	413
144	956
144	1002
144	1013
355	144
355	413
355	956
355	1002
355	1013
413	144
413	355
413	956
413	1002
413	1013
956	144
956	355
956	413
956	1002
956	1013
1002	144
1002	355
1002	413
1002	956
1002	1013
1013	144
1013	355
1013	413
1013	956
1013	1002
469	492
469	645
469	807
469	809
469	1002
492	469
492	645
492	807
492	809
492	1002
645	469
645	492
645	807
645	809
645	1002
807	469
807	492
807	645
807	809
807	1002
809	469
809	492
809	645
809	807
809	1002
1002	469
1002	492
1002	645
1002	807
1002	809
144	355
144	413
144	956
144	1002
144	1013
355	144
355	413
355	956
355	1002
355	1013
413	144
413	355
413	956
413	1002
413	1013
956	144
956	355
956	413
956	1002
956	1013
1002	144
1002	355
1002	413
1002	956
1002	1013
1013	144
1013	355
1013	413
1013	956
1013	1002
469	492
469	645
469	807
469	809
469	1002
492	469
492	645
492	807
492	809
492	1002
645	469
645	492
645	807
645	809
645	1002
807	469
807	492
807	645
807	809
807	1002
809	469
809	492
809	645
809	807
809	1002
1002	469
1002	492
1002	645
1002	807
1002	809
144	355
144	413
144	956
144	1002
144	1013
355	144
355	413
355	956
355	1002
355	1013
413	144
413	355
413	956
413	1002
413	1013
956	144
956	355
956	413
956	1002
956	1013
1002	144
1002	355
1002	413
1002	956
1002	1013
1013	144
1013	355
1013	413
1013	956
1013	1002
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
22	469
22	522
22	771
22	956
22	1002
469	22
469	522
469	771
469	956
469	1002
522	22
522	469
522	771
522	956
522	1002
771	22
771	469
771	522
771	956
771	1002
956	22
956	469
956	522
956	771
956	1002
1002	22
1002	469
1002	522
1002	771
1002	956
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
22	469
22	522
22	771
22	956
22	1002
469	22
469	522
469	771
469	956
469	1002
522	22
522	469
522	771
522	956
522	1002
771	22
771	469
771	522
771	956
771	1002
956	22
956	469
956	522
956	771
956	1002
1002	22
1002	469
1002	522
1002	771
1002	956
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
22	469
22	522
22	771
22	956
22	1002
469	22
469	522
469	771
469	956
469	1002
522	22
522	469
522	771
522	956
522	1002
771	22
771	469
771	522
771	956
771	1002
956	22
956	469
956	522
956	771
956	1002
1002	22
1002	469
1002	522
1002	771
1002	956
144	470
144	723
144	820
144	1052
144	1105
470	144
470	723
470	820
470	1052
470	1105
723	144
723	470
723	820
723	1052
723	1105
820	144
820	470
820	723
820	1052
820	1105
1052	144
1052	470
1052	723
1052	820
1052	1105
1105	144
1105	470
1105	723
1105	820
1105	1052
180	257
180	282
180	469
180	820
180	1061
257	180
257	282
257	469
257	820
257	1061
282	180
282	257
282	469
282	820
282	1061
469	180
469	257
469	282
469	820
469	1061
820	180
820	257
820	282
820	469
820	1061
1061	180
1061	257
1061	282
1061	469
1061	820
144	470
144	723
144	820
144	1052
144	1105
470	144
470	723
470	820
470	1052
470	1105
723	144
723	470
723	820
723	1052
723	1105
820	144
820	470
820	723
820	1052
820	1105
1052	144
1052	470
1052	723
1052	820
1052	1105
1105	144
1105	470
1105	723
1105	820
1105	1052
180	257
180	282
180	469
180	820
180	1061
257	180
257	282
257	469
257	820
257	1061
282	180
282	257
282	469
282	820
282	1061
469	180
469	257
469	282
469	820
469	1061
820	180
820	257
820	282
820	469
820	1061
1061	180
1061	257
1061	282
1061	469
1061	820
144	470
144	723
144	820
144	1052
144	1105
470	144
470	723
470	820
470	1052
470	1105
723	144
723	470
723	820
723	1052
723	1105
820	144
820	470
820	723
820	1052
820	1105
1052	144
1052	470
1052	723
1052	820
1052	1105
1105	144
1105	470
1105	723
1105	820
1105	1052
180	257
180	282
180	469
180	820
180	1061
257	180
257	282
257	469
257	820
257	1061
282	180
282	257
282	469
282	820
282	1061
469	180
469	257
469	282
469	820
469	1061
820	180
820	257
820	282
820	469
820	1061
1061	180
1061	257
1061	282
1061	469
1061	820
176	619
176	832
176	1002
176	1025
176	1061
619	176
619	832
619	1002
619	1025
619	1061
832	176
832	619
832	1002
832	1025
832	1061
1002	176
1002	619
1002	832
1002	1025
1002	1061
1025	176
1025	619
1025	832
1025	1002
1025	1061
1061	176
1061	619
1061	832
1061	1002
1061	1025
398	469
398	492
398	496
398	759
398	791
469	398
469	492
469	496
469	759
469	791
492	398
492	469
492	496
492	759
492	791
496	398
496	469
496	492
496	759
496	791
759	398
759	469
759	492
759	496
759	791
791	398
791	469
791	492
791	496
791	759
176	619
176	832
176	1002
176	1025
176	1061
619	176
619	832
619	1002
619	1025
619	1061
832	176
832	619
832	1002
832	1025
832	1061
1002	176
1002	619
1002	832
1002	1025
1002	1061
1025	176
1025	619
1025	832
1025	1002
1025	1061
1061	176
1061	619
1061	832
1061	1002
1061	1025
398	469
398	492
398	496
398	759
398	791
469	398
469	492
469	496
469	759
469	791
492	398
492	469
492	496
492	759
492	791
496	398
496	469
496	492
496	759
496	791
759	398
759	469
759	492
759	496
759	791
791	398
791	469
791	492
791	496
791	759
176	619
176	832
176	1002
176	1025
176	1061
619	176
619	832
619	1002
619	1025
619	1061
832	176
832	619
832	1002
832	1025
832	1061
1002	176
1002	619
1002	832
1002	1025
1002	1061
1025	176
1025	619
1025	832
1025	1002
1025	1061
1061	176
1061	619
1061	832
1061	1002
1061	1025
398	469
398	492
398	496
398	759
398	791
469	398
469	492
469	496
469	759
469	791
492	398
492	469
492	496
492	759
492	791
496	398
496	469
496	492
496	759
496	791
759	398
759	469
759	492
759	496
759	791
791	398
791	469
791	492
791	496
791	759
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
596	677
596	771
596	1004
596	1013
596	1061
677	596
677	771
677	1004
677	1013
677	1061
771	596
771	677
771	1004
771	1013
771	1061
1004	596
1004	677
1004	771
1004	1013
1004	1061
1013	596
1013	677
1013	771
1013	1004
1013	1061
1061	596
1061	677
1061	771
1061	1004
1061	1013
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
596	677
596	771
596	1004
596	1013
596	1061
677	596
677	771
677	1004
677	1013
677	1061
771	596
771	677
771	1004
771	1013
771	1061
1004	596
1004	677
1004	771
1004	1013
1004	1061
1013	596
1013	677
1013	771
1013	1004
1013	1061
1061	596
1061	677
1061	771
1061	1004
1061	1013
413	441
413	771
413	820
413	1061
413	1139
441	413
441	771
441	820
441	1061
441	1139
771	413
771	441
771	820
771	1061
771	1139
820	413
820	441
820	771
820	1061
820	1139
1061	413
1061	441
1061	771
1061	820
1061	1139
1139	413
1139	441
1139	771
1139	820
1139	1061
596	677
596	771
596	1004
596	1013
596	1061
677	596
677	771
677	1004
677	1013
677	1061
771	596
771	677
771	1004
771	1013
771	1061
1004	596
1004	677
1004	771
1004	1013
1004	1061
1013	596
1013	677
1013	771
1013	1004
1013	1061
1061	596
1061	677
1061	771
1061	1004
1061	1013
176	619
176	832
176	1002
176	1025
176	1061
619	176
619	832
619	1002
619	1025
619	1061
832	176
832	619
832	1002
832	1025
832	1061
1002	176
1002	619
1002	832
1002	1025
1002	1061
1025	176
1025	619
1025	832
1025	1002
1025	1061
1061	176
1061	619
1061	832
1061	1002
1061	1025
95	169
95	474
95	522
95	1020
95	1073
169	95
169	474
169	522
169	1020
169	1073
474	95
474	169
474	522
474	1020
474	1073
522	95
522	169
522	474
522	1020
522	1073
1020	95
1020	169
1020	474
1020	522
1020	1073
1073	95
1073	169
1073	474
1073	522
1073	1020
176	619
176	832
176	1002
176	1025
176	1061
619	176
619	832
619	1002
619	1025
619	1061
832	176
832	619
832	1002
832	1025
832	1061
1002	176
1002	619
1002	832
1002	1025
1002	1061
1025	176
1025	619
1025	832
1025	1002
1025	1061
1061	176
1061	619
1061	832
1061	1002
1061	1025
95	169
95	474
95	522
95	1020
95	1073
169	95
169	474
169	522
169	1020
169	1073
474	95
474	169
474	522
474	1020
474	1073
522	95
522	169
522	474
522	1020
522	1073
1020	95
1020	169
1020	474
1020	522
1020	1073
1073	95
1073	169
1073	474
1073	522
1073	1020
176	619
176	832
176	1002
176	1025
176	1061
619	176
619	832
619	1002
619	1025
619	1061
832	176
832	619
832	1002
832	1025
832	1061
1002	176
1002	619
1002	832
1002	1025
1002	1061
1025	176
1025	619
1025	832
1025	1002
1025	1061
1061	176
1061	619
1061	832
1061	1002
1061	1025
95	169
95	474
95	522
95	1020
95	1073
169	95
169	474
169	522
169	1020
169	1073
474	95
474	169
474	522
474	1020
474	1073
522	95
522	169
522	474
522	1020
522	1073
1020	95
1020	169
1020	474
1020	522
1020	1073
1073	95
1073	169
1073	474
1073	522
1073	1020
254	470
254	807
254	956
254	1013
254	1105
470	254
470	807
470	956
470	1013
470	1105
807	254
807	470
807	956
807	1013
807	1105
956	254
956	470
956	807
956	1013
956	1105
1013	254
1013	470
1013	807
1013	956
1013	1105
1105	254
1105	470
1105	807
1105	956
1105	1013
282	380
282	471
282	807
282	820
282	1061
380	282
380	471
380	807
380	820
380	1061
471	282
471	380
471	807
471	820
471	1061
807	282
807	380
807	471
807	820
807	1061
820	282
820	380
820	471
820	807
820	1061
1061	282
1061	380
1061	471
1061	807
1061	820
254	470
254	807
254	956
254	1013
254	1105
470	254
470	807
470	956
470	1013
470	1105
807	254
807	470
807	956
807	1013
807	1105
956	254
956	470
956	807
956	1013
956	1105
1013	254
1013	470
1013	807
1013	956
1013	1105
1105	254
1105	470
1105	807
1105	956
1105	1013
282	380
282	471
282	807
282	820
282	1061
380	282
380	471
380	807
380	820
380	1061
471	282
471	380
471	807
471	820
471	1061
807	282
807	380
807	471
807	820
807	1061
820	282
820	380
820	471
820	807
820	1061
1061	282
1061	380
1061	471
1061	807
1061	820
254	470
254	807
254	956
254	1013
254	1105
470	254
470	807
470	956
470	1013
470	1105
807	254
807	470
807	956
807	1013
807	1105
956	254
956	470
956	807
956	1013
956	1105
1013	254
1013	470
1013	807
1013	956
1013	1105
1105	254
1105	470
1105	807
1105	956
1105	1013
282	380
282	471
282	807
282	820
282	1061
380	282
380	471
380	807
380	820
380	1061
471	282
471	380
471	807
471	820
471	1061
807	282
807	380
807	471
807	820
807	1061
820	282
820	380
820	471
820	807
820	1061
1061	282
1061	380
1061	471
1061	807
1061	820
805	806
805	807
805	808
805	809
805	810
806	805
806	807
806	808
806	809
806	810
