626	386	558
626	386	835
626	386	1093
626	558	835
626	558	1093
626	835	1093
835	172	386
835	172	558
835	172	626
835	172	1093
835	386	558
835	386	626
835	386	1093
835	558	626
835	558	1093
835	626	1093
1093	172	386
1093	172	558
1093	172	626
1093	172	835
1093	386	558
1093	386	626
1093	386	835
1093	558	626
1093	558	835
1093	626	835
172	386	558
172	386	626
172	386	835
172	386	1093
172	558	626
172	558	835
172	558	1093
172	626	835
172	626	1093
172	835	1093
386	172	558
386	172	626
386	172	835
386	172	1093
386	558	626
386	558	835
386	558	1093
386	626	835
386	626	1093
386	835	1093
558	172	386
558	172	626
558	172	835
558	172	1093
558	386	626
558	386	835
558	386	1093
558	626	835
558	626	1093
558	835	1093
626	172	386
626	172	558
626	172	835
626	172	1093
626	386	558
626	386	835
626	386	1093
626	558	835
626	558	1093
626	835	1093
835	172	386
835	172	558
835	172	626
835	172	1093
835	386	558
835	386	626
835	386	1093
835	558	626
835	558	1093
835	626	1093
1093	172	386
1093	172	558
1093	172	626
1093	172	835
1093	386	558
1093	386	626
1093	386	835
1093	558	626
1093	558	835
1093	626	835
260	320	491
260	320	549
260	320	710
260	320	753
260	491	549
260	491	710
260	491	753
260	549	710
260	549	753
260	710	753
320	260	491
320	260	549
320	260	710
320	260	753
320	491	549
320	491	710
320	491	753
320	549	710
320	549	753
320	710	753
491	260	320
491	260	549
491	260	710
491	260	753
491	320	549
491	320	710
491	320	753
491	549	710
491	549	753
491	710	753
549	260	320
549	260	491
549	260	710
549	260	753
549	320	491
549	320	710
549	320	753
549	491	710
549	491	753
549	710	753
710	260	320
710	260	491
710	260	549
710	260	753
710	320	491
710	320	549
710	320	753
710	491	549
710	491	753
710	549	753
753	260	320
753	260	491
753	260	549
753	260	710
753	320	491
753	320	549
753	320	710
753	491	549
753	491	710
753	549	710
260	320	491
260	320	549
260	320	710
260	320	753
260	491	549
260	491	710
260	491	753
260	549	710
260	549	753
260	710	753
320	260	491
320	260	549
320	260	710
320	260	753
320	491	549
320	491	710
320	491	753
320	549	710
320	549	753
320	710	753
491	260	320
491	260	549
491	260	710
491	260	753
491	320	549
491	320	710
491	320	753
491	549	710
491	549	753
491	710	753
549	260	320
549	260	491
549	260	710
549	260	753
549	320	491
549	320	710
549	320	753
549	491	710
549	491	753
549	710	753
710	260	320
710	260	491
710	260	549
710	260	753
710	320	491
710	320	549
710	320	753
710	491	549
710	491	753
710	549	753
753	260	320
753	260	491
753	260	549
753	260	710
753	320	491
753	320	549
753	320	710
753	491	549
753	491	710
753	549	710
260	320	491
260	320	549
260	320	710
260	320	753
260	491	549
260	491	710
260	491	753
260	549	710
260	549	753
260	710	753
320	260	491
320	260	549
320	260	710
320	260	753
320	491	549
320	491	710
320	491	753
320	549	710
320	549	753
320	710	753
491	260	320
491	260	549
491	260	710
491	260	753
491	320	549
491	320	710
491	320	753
491	549	710
491	549	753
491	710	753
549	260	320
549	260	491
549	260	710
549	260	753
549	320	491
549	320	710
549	320	753
549	491	710
549	491	753
549	710	753
710	260	320
710	260	491
710	260	549
710	260	753
710	320	491
710	320	549
710	320	753
710	491	549
710	491	753
710	549	753
753	260	320
753	260	491
753	260	549
753	260	710
753	320	491
753	320	549
753	320	710
753	491	549
753	491	710
753	549	710
260	320	491
260	320	549
260	320	710
260	320	753
260	491	549
260	491	710
260	491	753
260	549	710
260	549	753
260	710	753
320	260	491
320	260	549
320	260	710
320	260	753
320	491	549
320	491	710
320	491	753
320	549	710
320	549	753
320	710	753
491	260	320
491	260	549
491	260	710
491	260	753
491	320	549
491	320	710
491	320	753
491	549	710
491	549	753
491	710	753
549	260	320
549	260	491
549	260	710
549	260	753
549	320	491
549	320	710
549	320	753
549	491	710
549	491	753
549	710	753
710	260	320
710	260	491
710	260	549
710	260	753
710	320	491
710	320	549
710	320	753
710	491	549
710	491	753
710	549	753
753	260	320
753	260	491
753	260	549
753	260	710
753	320	491
753	320	549
753	320	710
753	491	549
753	491	710
753	549	710
143	393	408
143	393	707
143	393	826
143	393	1058
143	408	707
143	408	826
143	408	1058
143	707	826
143	707	1058
143	826	1058
393	143	408
393	143	707
393	143	826
393	143	1058
393	408	707
393	408	826
393	408	1058
393	707	826
393	707	1058
393	826	1058
408	143	393
408	143	707
408	143	826
408	143	1058
408	393	707
408	393	826
408	393	1058
408	707	826
408	707	1058
408	826	1058
707	143	393
707	143	408
707	143	826
707	143	1058
707	393	408
707	393	826
707	393	1058
707	408	826
707	408	1058
707	826	1058
826	143	393
826	143	408
826	143	707
826	143	1058
826	393	408
826	393	707
826	393	1058
826	408	707
826	408	1058
826	707	1058
1058	143	393
1058	143	408
1058	143	707
1058	143	826
1058	393	408
1058	393	707
1058	393	826
1058	408	707
1058	408	826
1058	707	826
143	393	408
143	393	707
143	393	826
143	393	1058
143	408	707
143	408	826
143	408	1058
143	707	826
143	707	1058
143	826	1058
393	143	408
393	143	707
393	143	826
393	143	1058
393	408	707
393	408	826
393	408	1058
393	707	826
393	707	1058
393	826	1058
408	143	393
408	143	707
408	143	826
408	143	1058
408	393	707
408	393	826
408	393	1058
408	707	826
408	707	1058
408	826	1058
707	143	393
707	143	408
707	143	826
707	143	1058
707	393	408
707	393	826
707	393	1058
707	408	826
707	408	1058
707	826	1058
826	143	393
826	143	408
826	143	707
826	143	1058
826	393	408
826	393	707
826	393	1058
826	408	707
826	408	1058
826	707	1058
1058	143	393
1058	143	408
1058	143	707
1058	143	826
1058	393	408
1058	393	707
1058	393	826
1058	408	707
1058	408	826
1058	707	826
143	393	408
143	393	707
143	393	826
143	393	1058
143	408	707
143	408	826
143	408	1058
143	707	826
143	707	1058
143	826	1058
393	143	408
393	143	707
393	143	826
393	143	1058
393	408	707
393	408	826
393	408	1058
393	707	826
393	707	1058
393	826	1058
408	143	393
408	143	707
408	143	826
408	143	1058
408	393	707
408	393	826
408	393	1058
408	707	826
408	707	1058
408	826	1058
707	143	393
707	143	408
707	143	826
707	143	1058
707	393	408
707	393	826
707	393	1058
707	408	826
707	408	1058
707	826	1058
826	143	393
826	143	408
826	143	707
826	143	1058
826	393	408
826	393	707
826	393	1058
826	408	707
826	408	1058
826	707	1058
1058	143	393
1058	143	408
1058	143	707
1058	143	826
1058	393	408
1058	393	707
1058	393	826
1058	408	707
1058	408	826
1058	707	826
469	727	988
469	727	1035
469	727	1051
469	727	1094
469	988	1035
469	988	1051
469	988	1094
469	1035	1051
469	1035	1094
469	1051	1094
727	469	988
727	469	1035
727	469	1051
727	469	1094
727	988	1035
727	988	1051
727	988	1094
727	1035	1051
727	1035	1094
727	1051	1094
988	469	727
988	469	1035
988	469	1051
988	469	1094
988	727	1035
988	727	1051
988	727	1094
988	1035	1051
988	1035	1094
988	1051	1094
1035	469	727
1035	469	988
1035	469	1051
1035	469	1094
1035	727	988
1035	727	1051
1035	727	1094
1035	988	1051
1035	988	1094
1035	1051	1094
1051	469	727
1051	469	988
1051	469	1035
1051	469	1094
1051	727	988
1051	727	1035
1051	727	1094
1051	988	1035
1051	988	1094
1051	1035	1094
1094	469	727
1094	469	988
1094	469	1035
1094	469	1051
1094	727	988
1094	727	1035
1094	727	1051
1094	988	1035
1094	988	1051
1094	1035	1051
469	727	988
469	727	1035
469	727	1051
469	727	1094
469	988	1035
469	988	1051
469	988	1094
469	1035	1051
469	1035	1094
469	1051	1094
727	469	988
727	469	1035
727	469	1051
727	469	1094
727	988	1035
727	988	1051
727	988	1094
727	1035	1051
727	1035	1094
727	1051	1094
988	469	727
988	469	1035
988	469	1051
988	469	1094
988	727	1035
988	727	1051
988	727	1094
988	1035	1051
988	1035	1094
988	1051	1094
1035	469	727
1035	469	988
1035	469	1051
1035	469	1094
1035	727	988
1035	727	1051
1035	727	1094
1035	988	1051
1035	988	1094
1035	1051	1094
1051	469	727
1051	469	988
1051	469	1035
1051	469	1094
1051	727	988
1051	727	1035
1051	727	1094
1051	988	1035
1051	988	1094
1051	1035	1094
1094	469	727
1094	469	988
1094	469	1035
1094	469	1051
1094	727	988
1094	727	1035
1094	727	1051
1094	988	1035
1094	988	1051
1094	1035	1051
469	727	988
469	727	1035
469	727	1051
469	727	1094
469	988	1035
469	988	1051
469	988	1094
469	1035	1051
469	1035	1094
469	1051	1094
727	469	988
727	469	1035
727	469	1051
727	469	1094
727	988	1035
727	988	1051
727	988	1094
727	1035	1051
727	1035	1094
727	1051	1094
988	469	727
988	469	1035
988	469	1051
988	469	1094
988	727	1035
988	727	1051
988	727	1094
988	1035	1051
988	1035	1094
988	1051	1094
1035	469	727
1035	469	988
1035	469	1051
1035	469	1094
1035	727	988
1035	727	1051
1035	727	1094
1035	988	1051
1035	988	1094
1035	1051	1094
1051	469	727
1051	469	988
1051	469	1035
1051	469	1094
1051	727	988
1051	727	1035
1051	727	1094
1051	988	1035
1051	988	1094
1051	1035	1094
1094	469	727
1094	469	988
1094	469	1035
1094	469	1051
1094	727	988
1094	727	1035
1094	727	1051
1094	988	1035
1094	988	1051
1094	1035	1051
469	727	988
469	727	1035
469	727	1051
469	727	1094
469	988	1035
469	988	1051
469	988	1094
469	1035	1051
469	1035	1094
469	1051	1094
727	469	988
727	469	1035
727	469	1051
727	469	1094
727	988	1035
727	988	1051
727	988	1094
727	1035	1051
727	1035	1094
727	1051	1094
988	469	727
988	469	1035
988	469	1051
988	469	1094
988	727	1035
988	727	1051
988	727	1094
988	1035	1051
988	1035	1094
988	1051	1094
1035	469	727
1035	469	988
1035	469	1051
1035	469	1094
1035	727	988
1035	727	1051
1035	727	1094
1035	988	1051
1035	988	1094
1035	1051	1094
1051	469	727
1051	469	988
1051	469	1035
1051	469	1094
1051	727	988
1051	727	1035
1051	727	1094
1051	988	1035
1051	988	1094
1051	1035	1094
1094	469	727
1094	469	988
1094	469	1035
1094	469	1051
1094	727	988
1094	727	1035
1094	727	1051
1094	988	1035
